2021-01-05,3825,33991.5
2021-01-06,3826,36793.2
2021-01-07,3827,39460.2
2021-01-08,3828,40599.3
2021-01-09,3829,40151.9
2021-01-10,3830,38192.2
2021-01-11,3831,35544.3
2021-01-12,3832,34076.1
2021-01-13,3833,37382.2
2021-01-14,3834,39175.7
2021-01-15,3835,36845.8
2021-01-16,3836,36019.5
2021-01-17,3837,35839.6
2021-01-18,3838,36613.2
2021-01-19,3839,36002.9
2021-01-20,3840,35476.3
2021-01-21,3841,30842.1
2021-01-22,3842,33000.5
2021-01-23,3843,32088.9
2021-01-24,3844,32241.3
2021-01-25,3845,32252.3
2021-01-26,3846,32502.1
2021-01-27,3847,30404
2021-01-28,3848,33374.8
2021-01-29,3849,34301.8
2021-01-30,3850,34283.1
2021-01-31,3851,33108.1
2021-02-01,3852,33515.7
2021-02-02,3853,35485.2
2021-02-03,3854,37646.8
2021-02-04,3855,36982.1
2021-02-05,3856,38297.6
2021-02-06,3857,39256.6
2021-02-07,3858,38852.9
2021-02-08,3859,46395.7
2021-02-09,3860,46508.6
2021-02-10,3861,44836
2021-02-11,3862,47990.7
2021-02-12,3863,47371.7
2021-02-13,3864,47168.7
2021-02-14,3865,48643.4
2021-02-15,3866,47936.3
2021-02-16,3867,49169.7
2021-02-17,3868,52079.2
2021-02-18,3869,51582.2
2021-02-19,3870,55906.6
2021-02-20,3871,55923.7
2021-02-21,3872,57433.8
2021-02-22,3873,54111.8
2021-02-23,3874,48911.2
2021-02-24,3875,49697.5
2021-02-25,3876,46928.5
2021-02-26,3877,46345.6
2021-02-27,3878,46136.7
2021-02-28,3879,45164
2021-03-01,3880,49595.5
2021-03-02,3881,48424.2
2021-03-03,3882,50395.1
2021-03-04,3883,48428
2021-03-05,3884,48792.5
2021-03-06,3885,48855.6
2021-03-07,3886,50982.3
2021-03-08,3887,52311
2021-03-09,3888,54879
2021-03-10,3889,55851.9
2021-03-11,3890,57799.5
2021-03-12,3891,57265.1
2021-03-13,3892,61195.3
2021-03-14,3893,59113.7
2021-03-15,3894,55791.3
2021-03-16,3895,56889.7
2021-03-17,3896,58913.5
2021-03-18,3897,57656
2021-03-19,3898,58088
2021-03-20,3899,58093.4
2021-03-21,3900,57383.8
2021-03-22,3901,54158.3
2021-03-23,3902,54452.5
2021-03-24,3903,52325.4
2021-03-25,3904,51322.3
2021-03-26,3905,55036.1
2021-03-27,3906,55862.9
2021-03-28,3907,55765.2
2021-03-29,3908,57616.2
2021-03-30,3909,58771.3
2021-03-31,3910,58763.7
2021-04-01,3911,58718.3
2021-04-02,3912,58977.3
2021-04-03,3913,57059.9
2021-04-04,3914,58199.9
